Line_no,Process_Name,Process_Time_0osec,Stack
33625,ADU,7626,2480
33626,GPS,6507,2544
33627,EMS,61494,3816
33628,DIO,90240,888
33629,acutator,0,864
33630,CLAW,0,3800
33631,annunciator,0,2824
33632,FDIR,5493,552
33633,test_execuPost_process,0,3264
33634,telemetry,0,4056
33635,data_validation,489387,3000
33636,
33637,state_machine,489387,3000
33638,ADAHRS,18613,3152
33639,Post_process,0,680
33640,read_interface,176213,784
33641,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=39, Telem=39, Test_Exec=40, Read_thread = 5
33642,AHRS,0,1064
33643,ADU,8960,2480
33644,GPS,6880,2544
33645,EMS,2162293,3816
33646,DIO,85067,888
33647,acutator,0,864
33648,CLAW,65227,3800
33649,annunciator,0,2824
33650,FDIR,5653,552
33651,test_execuPost_process,0,3264
33652,telemetry,0,4056
33653,data_validation,0,3000
33654,
33655,state_machine,0,3000
33656,ADAHRS,18933,3152
33657,Post_process,0,680
33658,read_interface,100373,784
33659,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=39, Telem=39, Test_Exec=40, Read_thread = 5
33660,AHRS,41280,1064
33661,ADU,10080,2480
33662,GPS,8746,2544
33663,EMS,8640,3816
33664,DIO,87147,888
33665,acutator,0,864
33666,CLAW,0,3800
33667,annunciator,0,2824
33668,FDIR,6347,552
33669,test_execuPost_process,3787,3264
33670,telemetry,0,4056
33671,data_validation,0,3000
33672,
33673,state_machine,0,3000
33674,ADAHRS,32960,3152
33675,Post_process,0,680
33676,read_interface,92694,784
33677,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=39, Telem=39, Test_Exec=40, Read_thread = 5
33678,AHRS,0,1064
33679,ADU,8800,2480
33680,GPS,6560,2544
33681,EMS,7147,3816
33682,DIO,82560,888
33683,acutator,82613,864
33684,CLAW,0,3800
33685,annunciator,0,2824
33686,FDIR,5760,552
33687,test_execuPost_process,35147,3264
33688,telemetry,0,4056
33689,data_validation,0,3000
33690,
33691,state_machine,0,3000
33692,ADAHRS,18880,3152
33693,Post_process,0,680
33694,read_interface,146400,784
33695,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=39, Test_Exec=40, Read_thread = 5
33696,AHRS,10186,1064
33697,ADU,47360,2480
33698,GPS,6987,2544
33699,EMS,8533,3816
33700,DIO,82400,888
33701,acutator,0,864
33702,CLAW,0,3800
33703,annunciator,0,2824
33704,FDIR,5493,552
33705,test_execuPost_process,0,3264
33706,telemetry,754240,4056
33707,data_validation,0,3000
33708,
33709,state_machine,0,3000
33710,ADAHRS,19414,3152
33711,Post_process,0,680
33712,read_interface,165120,784
33713,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33714,AHRS,0,1064
33715,ADU,8534,2480
33716,GPS,6613,2544
33717,EMS,7040,3816
33718,DIO,90506,888
33719,acutator,0,864
33720,CLAW,0,3800
33721,annunciator,0,2824
33722,FDIR,5494,552
33723,test_execuPost_process,0,3264
33724,telemetry,0,4056
33725,data_validation,0,3000
33726,
33727,state_machine,0,3000
33728,ADAHRS,18720,3152
33729,Post_process,0,680
33730,read_interface,97920,784
33731,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33732,AHRS,39520,1064
33733,ADU,7893,2480
33734,GPS,6987,2544
33735,EMS,7573,3816
33736,DIO,82987,888
33737,acutator,0,864
33738,CLAW,0,3800
33739,annunciator,112747,2824
33740,FDIR,5493,552
33741,test_execuPost_process,0,3264
33742,telemetry,0,4056
33743,data_validation,0,3000
33744,
33745,state_machine,0,3000
33746,ADAHRS,18400,3152
33747,Post_process,11733,680
33748,read_interface,242560,784
33749,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33750,AHRS,0,1064
33751,ADU,9440,2480
33752,GPS,7893,2544
33753,EMS,48214,3816
33754,DIO,84693,888
33755,acutator,0,864
33756,CLAW,0,3800
33757,annunciator,0,2824
33758,FDIR,6293,552
33759,test_execuPost_process,0,3264
33760,telemetry,0,4056
33761,data_validation,0,3000
33762,
33763,state_machine,0,3000
33764,ADAHRS,55573,3152
33765,Post_process,0,680
33766,read_interface,212480,784
33767,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33768,AHRS,9760,1064
33769,ADU,9387,2480
33770,GPS,7254,2544
33771,EMS,53173,3816
33772,DIO,90880,888
33773,acutator,0,864
33774,CLAW,0,3800
33775,annunciator,0,2824
33776,FDIR,5440,552
33777,test_execuPost_process,0,3264
33778,telemetry,0,4056
33779,data_validation,492800,3000
33780,
33781,state_machine,492800,3000
33782,ADAHRS,926187,3152
33783,Post_process,0,680
33784,read_interface,262720,784
33785,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=6, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33786,AHRS,0,1064
33787,ADU,8853,2480
33788,GPS,6773,2544
33789,EMS,53333,3816
33790,DIO,82720,888
33791,acutator,0,864
33792,CLAW,65706,3800
33793,annunciator,0,2824
33794,FDIR,6027,552
33795,test_execuPost_process,0,3264
33796,telemetry,0,4056
33797,data_validation,0,3000
33798,
33799,state_machine,0,3000
33800,ADAHRS,19146,3152
33801,Post_process,0,680
33802,read_interface,194880,784
33803,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33804,AHRS,40320,1064
33805,ADU,8587,2480
33806,GPS,7573,2544
33807,EMS,2192800,3816
33808,DIO,86454,888
33809,acutator,0,864
33810,CLAW,0,3800
33811,annunciator,0,2824
33812,FDIR,6613,552
33813,test_execuPost_process,0,3264
33814,telemetry,0,4056
33815,data_validation,0,3000
33816,
33817,state_machine,0,3000
33818,ADAHRS,20747,3152
33819,Post_process,0,680
33820,read_interface,85333,784
33821,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=7, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33822,AHRS,0,1064
33823,ADU,9173,2480
33824,GPS,6987,2544
33825,EMS,7520,3816
33826,DIO,82986,888
33827,acutator,82507,864
33828,CLAW,0,3800
33829,annunciator,0,2824
33830,FDIR,5814,552
33831,test_execuPost_process,0,3264
33832,telemetry,0,4056
33833,data_validation,0,3000
33834,
33835,state_machine,0,3000
33836,ADAHRS,18987,3152
33837,Post_process,0,680
33838,read_interface,72427,784
33839,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=3, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33840,AHRS,9387,1064
33841,ADU,8480,2480
33842,GPS,6880,2544
33843,EMS,7360,3816
33844,DIO,82720,888
33845,acutator,0,864
33846,CLAW,0,3800
33847,annunciator,0,2824
33848,FDIR,5493,552
33849,test_execuPost_process,0,3264
33850,telemetry,766133,4056
33851,data_validation,0,3000
33852,
33853,state_machine,0,3000
33854,ADAHRS,18720,3152
33855,Post_process,0,680
33856,read_interface,171466,784
33857,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=6, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33858,AHRS,0,1064
33859,ADU,10507,2480
33860,GPS,7787,2544
33861,EMS,7520,3816
33862,DIO,84054,888
33863,acutator,0,864
33864,CLAW,0,3800
33865,annunciator,0,2824
33866,FDIR,6613,552
33867,test_execuPost_process,0,3264
33868,telemetry,0,4056
33869,data_validation,0,3000
33870,
33871,state_machine,0,3000
33872,ADAHRS,31680,3152
33873,Post_process,0,680
33874,read_interface,174774,784
33875,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=40, Read_thread = 5
33876,AHRS,51733,1064
33877,ADU,35360,2480
33878,GPS,6880,2544
33879,EMS,8000,3816
33880,DIO,82773,888
33881,acutator,0,864
33882,CLAW,0,3800
33883,annunciator,104106,2824
33884,FDIR,5867,552
33885,test_execuPost_process,0,3264
33886,telemetry,0,4056
33887,data_validation,0,3000
33888,
33889,state_machine,0,3000
33890,ADAHRS,18560,3152
33891,Post_process,11520,680
33892,read_interface,73386,784
33893,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=41, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=40, Read_thread = 5
33894,AHRS,0,1064
33895,ADU,9066,2480
33896,GPS,6986,2544
33897,EMS,7040,3816
33898,DIO,81867,888
33899,acutator,0,864
33900,CLAW,0,3800
33901,annunciator,0,2824
33902,FDIR,5653,552
33903,test_execuPost_process,0,3264
33904,telemetry,0,4056
33905,data_validation,0,3000
33906,
33907,state_machine,0,3000
33908,ADAHRS,18773,3152
33909,Post_process,0,680
33910,read_interface,75200,784
33911,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=41, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=40, Read_thread = 5
33912,AHRS,8747,1064
33913,ADU,8000,2480
33914,GPS,6934,2544
33915,EMS,7840,3816
33916,DIO,88586,888
33917,acutator,0,864
33918,CLAW,0,3800
33919,annunciator,0,2824
33920,FDIR,5494,552
33921,test_execuPost_process,0,3264
33922,telemetry,0,4056
33923,data_validation,501707,3000
33924,
33925,state_machine,501707,3000
33926,ADAHRS,19093,3152
33927,Post_process,0,680
33928,read_interface,327094,784
33929,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=40, Read_thread = 5
33930,AHRS,0,1064
33931,ADU,9334,2480
33932,GPS,6720,2544
33933,EMS,47414,3816
33934,DIO,83200,888
33935,acutator,0,864
33936,CLAW,65600,3800
33937,annunciator,0,2824
33938,FDIR,5973,552
33939,test_execuPost_process,0,3264
33940,telemetry,0,4056
33941,data_validation,0,3000
33942,
33943,state_machine,0,3000
33944,ADAHRS,53174,3152
33945,Post_process,0,680
33946,read_interface,236960,784
33947,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=40, Read_thread = 5
33948,AHRS,49440,1064
33949,ADU,10080,2480
33950,GPS,7893,2544
33951,EMS,53546,3816
33952,DIO,85120,888
33953,acutator,0,864
33954,CLAW,0,3800
33955,annunciator,0,2824
33956,FDIR,5920,552
33957,test_execuPost_process,0,3264
33958,telemetry,0,4056
33959,data_validation,0,3000
33960,
33961,state_machine,0,3000
33962,ADAHRS,915520,3152
33963,Post_process,0,680
33964,read_interface,169920,784
33965,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=40, Read_thread = 5
33966,AHRS,0,1064
33967,ADU,9760,2480
33968,GPS,7467,2544
33969,EMS,52320,3816
33970,DIO,83734,888
33971,acutator,82506,864
33972,CLAW,0,3800
33973,annunciator,0,2824
33974,FDIR,6560,552
33975,test_execuPost_process,0,3264
33976,telemetry,0,4056
33977,data_validation,0,3000
33978,
33979,state_machine,0,3000
33980,ADAHRS,33706,3152
33981,Post_process,0,680
33982,read_interface,172106,784
33983,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=4, FDIR=5, POST=40, Telem=40, Test_Exec=40, Read_thread = 5
33984,AHRS,9493,1064
33985,ADU,9013,2480
33986,GPS,7040,2544
33987,EMS,2194080,3816
33988,DIO,86933,888
33989,acutator,0,864
33990,CLAW,0,3800
33991,annunciator,0,2824
33992,FDIR,13173,552
33993,test_execuPost_process,0,3264
33994,telemetry,768000,4056
33995,data_validation,0,3000
33996,
33997,state_machine,0,3000
33998,ADAHRS,22987,3152
33999,Post_process,0,680
34000,read_interface,170667,784
34001,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=8, FDIR=5, POST=40, Telem=42, Test_Exec=40, Read_thread = 5
34002,AHRS,0,1064
34003,ADU,9440,2480
34004,GPS,6986,2544
34005,EMS,7254,3816
34006,DIO,90293,888
34007,acutator,0,864
34008,CLAW,0,3800
34009,annunciator,0,2824
34010,FDIR,5654,552
34011,test_execuPost_process,0,3264
34012,telemetry,0,4056
34013,data_validation,0,3000
34014,
34015,state_machine,0,3000
34016,ADAHRS,19307,3152
34017,Post_process,0,680
34018,read_interface,97173,784
34019,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=2, FDIR=5, POST=40, Telem=42, Test_Exec=40, Read_thread = 5
34020,AHRS,40107,1064
34021,ADU,8800,2480
34022,GPS,7307,2544
34023,EMS,8000,3816
34024,DIO,83200,888
34025,acutator,0,864
34026,CLAW,0,3800
34027,annunciator,113387,2824
34028,FDIR,5653,552
34029,test_execuPost_process,0,3264
34030,telemetry,0,4056
34031,data_validation,0,3000
34032,
34033,state_machine,0,3000
34034,ADAHRS,18933,3152
34035,Post_process,11520,680
34036,read_interface,88800,784
34037,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=40, Read_thread = 5
34038,AHRS,0,1064
34039,ADU,9120,2480
34040,GPS,6880,2544
34041,EMS,7466,3816
34042,DIO,82507,888
34043,acutator,0,864
34044,CLAW,0,3800
34045,annunciator,0,2824
34046,FDIR,5867,552
34047,test_execuPost_process,4053,3264
34048,telemetry,0,4056
34049,data_validation,0,3000
34050,
34051,state_machine,0,3000
34052,ADAHRS,18987,3152
34053,Post_process,0,680
34054,read_interface,148427,784
34055,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=40, Read_thread = 5
34056,AHRS,9280,1064
34057,ADU,48587,2480
34058,GPS,7467,2544
34059,EMS,8374,3816
34060,DIO,91787,888
34061,acutator,0,864
34062,CLAW,0,3800
34063,annunciator,0,2824
34064,FDIR,6560,552
34065,test_execuPost_process,5120,3264
34066,telemetry,0,4056
34067,data_validation,485546,3000
34068,
34069,state_machine,485546,3000
34070,ADAHRS,20106,3152
34071,Post_process,0,680
34072,read_interface,165707,784
34073,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=40, Telem=42, Test_Exec=40, Read_thread = 5
34074,AHRS,0,1064
34075,ADU,9813,2480
34076,GPS,7360,2544
34077,EMS,7733,3816
34078,DIO,84106,888
34079,acutator,0,864
34080,CLAW,66614,3800
34081,annunciator,0,2824
34082,FDIR,5653,552
34083,test_execuPost_process,34720,3264
34084,telemetry,0,4056
34085,data_validation,0,3000
34086,
34087,state_machine,0,3000
34088,ADAHRS,19520,3152
34089,Post_process,0,680
34090,read_interface,100586,784
34091,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=40, Telem=42, Test_Exec=15, Read_thread = 5
34092,AHRS,40960,1064
34093,ADU,8587,2480
34094,GPS,7040,2544
34095,EMS,7520,3816
34096,DIO,93707,888
34097,acutator,0,864
34098,CLAW,0,3800
34099,annunciator,0,2824
34100,FDIR,6027,552
34101,test_execuPost_process,0,3264
34102,telemetry,0,4056
34103,data_validation,0,3000
34104,
34105,state_machine,0,3000
34106,ADAHRS,19040,3152
34107,Post_process,0,680
34108,read_interface,242614,784
34109,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=15, Read_thread = 5
34110,AHRS,0,1064
34111,ADU,8746,2480
34112,GPS,6560,2544
34113,EMS,47147,3816
34114,DIO,81920,888
34115,acutator,82187,864
34116,CLAW,0,3800
34117,annunciator,0,2824
34118,FDIR,5813,552
34119,test_execuPost_process,0,3264
34120,telemetry,0,4056
34121,data_validation,0,3000
34122,
34123,state_machine,0,3000
34124,ADAHRS,66774,3152
34125,Post_process,0,680
34126,read_interface,211146,784
34127,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=15, Read_thread = 5
34128,AHRS,9013,1064
34129,ADU,9174,2480
34130,GPS,7253,2544
34131,EMS,65706,3816
34132,DIO,87200,888
34133,acutator,0,864
34134,CLAW,0,3800
34135,annunciator,0,2824
34136,FDIR,5813,552
34137,test_execuPost_process,0,3264
34138,telemetry,757387,4056
34139,data_validation,0,3000
34140,
34141,state_machine,0,3000
34142,ADAHRS,914186,3152
34143,Post_process,0,680
34144,read_interface,257494,784
34145,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=40, Telem=39, Test_Exec=15, Read_thread = 5
34146,AHRS,0,1064
34147,ADU,9386,2480
34148,GPS,6880,2544
34149,EMS,52640,3816
34150,DIO,82347,888
34151,acutator,0,864
34152,CLAW,0,3800
34153,annunciator,0,2824
34154,FDIR,5867,552
34155,test_execuPost_process,0,3264
34156,telemetry,0,4056
34157,data_validation,0,3000
34158,
34159,state_machine,0,3000
34160,ADAHRS,20427,3152
34161,Post_process,0,680
34162,read_interface,192000,784
34163,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=40, Telem=39, Test_Exec=15, Read_thread = 5
34164,AHRS,40960,1064
34165,ADU,9600,2480
34166,GPS,7893,2544
34167,EMS,2197654,3816
34168,DIO,86026,888
34169,acutator,0,864
34170,CLAW,0,3800
34171,annunciator,108373,2824
34172,FDIR,6293,552
34173,test_execuPost_process,0,3264
34174,telemetry,0,4056
34175,data_validation,0,3000
34176,
34177,state_machine,0,3000
34178,ADAHRS,29653,3152
34179,Post_process,11733,680
34180,read_interface,84640,784
34181,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=27, Telem=39, Test_Exec=15, Read_thread = 5
34182,AHRS,0,1064
34183,ADU,9174,2480
34184,GPS,7467,2544
34185,EMS,7306,3816
34186,DIO,82614,888
34187,acutator,0,864
34188,CLAW,0,3800
34189,annunciator,0,2824
34190,FDIR,5867,552
34191,test_execuPost_process,0,3264
34192,telemetry,0,4056
34193,data_validation,0,3000
34194,
34195,state_machine,0,3000
34196,ADAHRS,18827,3152
34197,Post_process,0,680
34198,read_interface,75573,784
34199,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=27, Telem=39, Test_Exec=15, Read_thread = 5
34200,AHRS,8374,1064
34201,ADU,8000,2480
34202,GPS,6560,2544
34203,EMS,7200,3816
34204,DIO,89333,888
34205,acutator,0,864
34206,CLAW,0,3800
34207,annunciator,0,2824
34208,FDIR,5600,552
34209,test_execuPost_process,0,3264
34210,telemetry,0,4056
34211,data_validation,563947,3000
34212,
34213,state_machine,563947,3000
34214,ADAHRS,18720,3152
34215,Post_process,0,680
34216,read_interface,178987,784
34217,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=27, Telem=39, Test_Exec=15, Read_thread = 5
34218,AHRS,0,1064
34219,ADU,9973,2480
34220,GPS,7627,2544
34221,EMS,7840,3816
34222,DIO,93227,888
34223,acutator,0,864
34224,CLAW,65866,3800
34225,annunciator,0,2824
34226,FDIR,6027,552
34227,test_execuPost_process,0,3264
34228,telemetry,0,4056
34229,data_validation,0,3000
34230,
34231,state_machine,0,3000
34232,ADAHRS,19253,3152
34233,Post_process,0,680
34234,read_interface,173226,784
34235,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=27, Telem=39, Test_Exec=15, Read_thread = 5
34236,AHRS,41600,1064
34237,ADU,36747,2480
34238,GPS,7146,2544
34239,EMS,8694,3816
34240,DIO,85386,888
34241,acutator,0,864
34242,CLAW,0,3800
34243,annunciator,0,2824
34244,FDIR,5920,552
34245,test_execuPost_process,0,3264
34246,telemetry,0,4056
34247,data_validation,0,3000
34248,
34249,state_machine,0,3000
34250,ADAHRS,28907,3152
34251,Post_process,0,680
34252,read_interface,76160,784
34253,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=27, Telem=39, Test_Exec=15, Read_thread = 5
34254,AHRS,0,1064
34255,ADU,8640,2480
34256,GPS,6774,2544
34257,EMS,6986,3816
34258,DIO,83040,888
34259,acutator,84053,864
34260,CLAW,0,3800
34261,annunciator,0,2824
34262,FDIR,6026,552
34263,test_execuPost_process,0,3264
34264,telemetry,0,4056
34265,data_validation,0,3000
34266,
34267,state_machine,0,3000
34268,ADAHRS,18720,3152
34269,Post_process,0,680
34270,read_interface,72640,784
34271,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=27, Telem=39, Test_Exec=15, Read_thread = 5
34272,AHRS,20586,1064
34273,ADU,9440,2480
34274,GPS,8426,2544
34275,EMS,8320,3816
34276,DIO,85014,888
34277,acutator,0,864
34278,CLAW,0,3800
34279,annunciator,0,2824
34280,FDIR,6667,552
34281,test_execuPost_process,0,3264
34282,telemetry,756960,4056
34283,data_validation,0,3000
34284,
34285,state_machine,0,3000
34286,ADAHRS,19147,3152
34287,Post_process,0,680
34288,read_interface,324640,784
